iata_code,name,city,country,lat,lng,is_international,label,source_url
AVL,Asheville Regional Airport,Asheville,United States,35.436194,-82.541806,false,Asheville (AVL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AVN,Caumont,Avignon,France,43.9073,4.901831,false,Avignon (AVN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AVP,Wilkes Barre Scranton Intl,Scranton,United States,41.338478,-75.723403,true,Scranton (AVP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AVV,Avalon,Avalon,Australia,-38.039444,144.469444,false,Avalon (AVV),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AWD,Aniwa Airport,Aniwa,Vanuatu,-19.24,169.605,false,Aniwa (AWD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AWZ,Ahwaz,Ahwaz,Iran,31.337431,48.76195,false,Ahwaz (AWZ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AXA,Wallblake,The Valley,Anguilla,18.204834,-63.055084,false,The Valley (AXA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AXD,Dimokritos,Alexandroupolis,Greece,40.855869,25.956264,false,Alexandroupolis (AXD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AXK,Ataq,Ataq,Yemen,14.551322,46.826183,false,Ataq (AXK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AXM,El Eden,Armenia,Colombia,4.452775,-75.766447,false,Armenia (AXM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AXP,Spring Point,Spring Point,Bahamas,22.441828,-73.970858,false,Spring Point (AXP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AXR,Arutua,Arutua,French Polynesia,-15.248289,-146.616708,false,Arutua (AXR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AXT,Akita,Akita,Japan,39.615556,140.218611,false,Akita (AXT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AXU,Axum,Axum,Ethiopia,14.14675,38.772833,false,Axum (AXU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AYP,Coronel Fap Alfredo Mendivil Duarte,Ayacucho,Peru,-13.154819,-74.204417,false,Ayacucho (AYP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AYQ,Ayers Rock,Uluru,Australia,-25.186111,130.975556,false,Uluru (AYQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AYT,Antalya,Antalya,Turkey,36.898731,30.800461,false,Antalya (AYT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AZA,Phoenix-Mesa Gateway,Mesa,United States,33.307833,-111.655,false,Mesa (AZA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AZD,Yazd Shahid Sadooghi,Yazd,Iran,31.904908,54.276503,false,Yazd (AZD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AZI,Bateen,Abu Dhabi,United Arab Emirates,24.428333,54.458084,false,Abu Dhabi (AZI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AZN,Andizhan Airport,Andizhan,Uzbekistan,40.7277,72.294,false,Andizhan (AZN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AZO,Kalamazoo,Kalamazoo,United States,42.234875,-85.552058,false,Kalamazoo (AZO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AZR,Touat Cheikh Sidi Mohamed Belkebir,Adrar,Algeria,27.837589,-0.186414,false,Adrar (AZR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
AZS,Samaná El Catey International Airport,Samana,Dominican Republic,19.267,-69.742,true,Samana (AZS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BAH,Bahrain Intl,Bahrain,Bahrain,26.270834,50.63361,true,Bahrain (BAH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BAL,Batman,Batman,Turkey,37.928969,41.116583,false,Batman (BAL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BAQ,Ernesto Cortissoz,Barranquilla,Colombia,10.889589,-74.780819,false,Barranquilla (BAQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BAV,Baotou Airport,Baotou,China,40.56,109.997,false,Baotou (BAV),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BAX,Barnaul,Barnaul,Russia,53.363775,83.538533,false,Barnaul (BAX),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BAY,Tautii Magheraus,Baia Mare,Romania,47.658389,23.470022,false,Baia Mare (BAY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BAZ,Barcelos Airport,Barcelos,Brazil,-0.975,-62.923889,false,Barcelos (BAZ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BBA,Balmaceda,Balmaceda,Chile,-45.916058,-71.689475,false,Balmaceda (BBA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BBI,Bhubaneshwar,Bhubaneswar,India,20.244364,85.817781,false,Bhubaneswar (BBI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BBK,Kasane,Kasane,Botswana,-17.832875,25.1624,false,Kasane (BBK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BBN,Bario Airport,Bario,Malaysia,3.73389,115.479,false,Bario (BBN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BBO,Berbera,Berbera,Somalia,10.389167,44.941106,false,Berbera (BBO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BCD,Bacolod,Bacolod,Philippines,10.642511,122.929617,false,Bacolod (BCD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BCI,Barcaldine Airport,Barcaldine,Australia,-23.5653,145.307,false,Barcaldine (BCI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BCN,Barcelona,Barcelona,Spain,41.297078,2.078464,false,Barcelona (BCN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BCV,Hector Silva Airstrip,Belmopan,Belize,17.269444,-88.776111,false,Belmopan (BCV),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BDA,Bermuda Intl,Bermuda,Bermuda,32.364042,-64.678703,true,Bermuda (BDA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BDB,Bundaberg,Bundaberg,Australia,-24.903889,152.318611,false,Bundaberg (BDB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BDH,Bandar Lengeh,Bandar Lengeh,Iran,26.532,54.824847,false,Bandar Lengeh (BDH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BDJ,Syamsudin Noor,Banjarmasin,Indonesia,-3.442356,114.762553,false,Banjarmasin (BDJ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BDL,Bradley Intl,Windsor Locks,United States,41.938889,-72.683222,true,Windsor Locks (BDL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BDO,Husein Sastranegara,Bandung,Indonesia,-6.900625,107.576294,false,Bandung (BDO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BDP,Chandragadhi Airport,Chandragarhi,Nepal,26.570822,88.079578,false,Chandragarhi (BDP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BDQ,Vadodara,Baroda,India,22.336164,73.226289,false,Baroda (BDQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BDS,Casale,Brindisi,Italy,40.657633,17.947033,false,Brindisi (BDS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BDU,Bardufoss,Bardufoss,Norway,69.055758,18.540356,false,Bardufoss (BDU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BEB,Benbecula,Benbecula,United Kingdom,57.481111,-7.362778,false,Benbecula (BEB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BEG,Beograd,Belgrade,Serbia,44.818444,20.309139,false,Belgrade (BEG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BEJ,Barau(Kalimaru) Airport,Tanjung Redep-Borneo Island,Indonesia,2.155497,117.432256,false,Tanjung Redep-Borneo Island (BEJ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BEL,Val De Cans Intl,Belem,Brazil,-1.37925,-48.476292,true,Belem (BEL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BEN,Benina,Benghazi,Libya,32.096786,20.269472,false,Benghazi (BEN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BES,Guipavas,Brest,France,48.447911,-4.418539,false,Brest (BES),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BET,Bethel,Bethel,United States,60.779778,-161.838,false,Bethel (BET),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BEU,Bedourie Airport,Bedourie,Australia,-24.3461,139.46,false,Bedourie (BEU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BEW,Beira,Beira,Mozambique,-19.796419,34.907556,false,Beira (BEW),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BEY,Rafic Hariri Intl,Beirut,Lebanon,33.820931,35.488389,true,Beirut (BEY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BFD,Bradford Regional Airport,Bradford,United States,41.8031,-78.6401,false,Bradford (BFD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BFF,Western Nebraska Regional Airport,Scottsbluff,United States,41.874,-103.596,false,Scottsbluff (BFF),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BFI,Boeing Fld King Co Intl,Seattle,United States,47.53,-122.301947,true,Seattle (BFI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BFJ,Bijie Feixiong Airport,Bijie,China,27.253,105.426,false,Bijie (BFJ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BFL,Meadows Fld,Bakersfield,United States,35.433598,-119.05677,false,Bakersfield (BFL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BFN,Bloemfontein Intl,Bloemfontein,South Africa,-29.092722,26.302444,true,Bloemfontein (BFN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BFQ,Bahia Piña Airport,Bahia Piña,Panama,7.583,-78.2,false,Bahia Piña (BFQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BFS,Belfast Intl,Belfast,United Kingdom,54.6575,-6.215833,true,Belfast (BFS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BFV,Buri Ram,Buri Ram,Thailand,15.229539,103.253231,false,Buri Ram (BFV),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BGA,Palonegro,Bucaramanga,Colombia,7.1265,-73.184778,false,Bucaramanga (BGA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BGF,Bangui M Poko,Bangui,Central African Republic,4.398475,18.518786,false,Bangui (BGF),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BGG,Bingol,Bingol,Turkey,38.86111,40.5925,false,Bingol (BGG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BGI,Grantley Adams Intl,Bridgetown,Barbados,13.074603,-59.492456,true,Bridgetown (BGI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BGM,Greater Binghamton Edwin A Link Fld,Binghamton,United States,42.208689,-75.979839,false,Binghamton (BGM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BGO,Flesland,Bergen,Norway,60.293386,5.218142,false,Bergen (BGO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BGR,Bangor Intl,Bangor,United States,44.807444,-68.828139,true,Bangor (BGR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BGW,Baghdad International Airport,Baghdad,Iraq,33.262539,44.234578,true,Baghdad (BGW),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BGY,Bergamo Orio Al Serio,Bergamo,Italy,45.673889,9.704166,false,Bergamo (BGY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BHB,Hancock County - Bar Harbor,Bar Harbor,United States,44.4497689,-68.3615653,false,Bar Harbor (BHB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BHD,Belfast City,Belfast,United Kingdom,54.618056,-5.8725,false,Belfast (BHD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BHE,Woodbourne,Woodbourne,New Zealand,-41.518333,173.870278,false,Woodbourne (BHE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BHH,Bisha,Bisha,Saudi Arabia,19.98435,42.620881,false,Bisha (BHH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BHI,Comandante Espora,Bahia Blanca,Argentina,-38.724967,-62.169317,false,Bahia Blanca (BHI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BHJ,Bhuj,Bhuj,India,23.287828,69.670147,false,Bhuj (BHJ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BHK,Bukhara,Bukhara,Uzbekistan,39.775,64.483333,false,Bukhara (BHK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BHM,Birmingham Intl,Birmingham,United States,33.562942,-86.75355,true,Birmingham (BHM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BHO,Bhopal,Bhopal,India,23.287467,77.337375,false,Bhopal (BHO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BHQ,Broken Hill Airport,Broken Hill,Australia,-32.0014,141.472,false,Broken Hill (BHQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BHR,Bharatpur Airport,Bharatpur,Nepal,27.6781,84.4294,false,Bharatpur (BHR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BHS,Bathurst Airport,Bathurst,Australia,-33.4094,149.652,false,Bathurst (BHS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BHU,Bhavnagar,Bhaunagar,India,21.752206,72.185181,false,Bhaunagar (BHU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BHV,Bahawalpur Airport,Bahawalpur,Pakistan,29.3481,71.717981,false,Bahawalpur (BHV),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BHX,Birmingham,Birmingham,United Kingdom,52.453856,-1.748028,false,Birmingham (BHX),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BHY,Beihai Airport,Beihai,China,21.5394,109.294,false,Beihai (BHY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BIA,Poretta,Bastia,France,42.552664,9.483731,false,Bastia (BIA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BIK,Frans Kaisiepo,Biak,Indonesia,-1.190017,136.107997,false,Biak (BIK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BIL,Billings Logan International Airport,Billings,United States,45.80921,-108.537654,true,Billings (BIL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BIM,South Bimini,Alice Town,Bahamas,25.699881,-79.264656,false,Alice Town (BIM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BIO,Bilbao,Bilbao,Spain,43.301097,-2.910608,false,Bilbao (BIO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BIQ,Anglet,Biarritz-bayonne,France,43.468419,-1.523325,false,Biarritz-bayonne (BIQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BIR,Biratnagar,Biratnagar,Nepal,26.481453,87.264036,false,Biratnagar (BIR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BIS,Bismarck Municipal Airport,Bismarck,United States,46.775842,-100.757931,false,Bismarck (BIS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BJA,Soummam,Bejaja,Algeria,36.711997,5.069922,false,Bejaja (BJA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
BJB,Bojnourd Airport,Bojnourd,Iran,37.492958,57.308219,false,Bojnourd (BJB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
